390.5,4.384365361,199.091029
391,4.387015365,199.2266716
391.5,4.389683569,199.3614324
392,4.392366273,199.4953043
392.5,4.395059684,199.6282744
393,4.397759966,199.7603289
393.5,4.400463299,199.8914531
394,4.403165881,200.0216345
394.5,4.405864062,200.1508676
395,4.408554336,200.2791573
395.5,4.411233123,200.4064899
396,4.413897143,200.5328734
396.5,4.416543317,200.6583045
397,4.419168793,200.7827742
397.5,4.421770966,200.9063126
398,4.424347452,201.0288924
398.5,4.426896136,201.1505141
399,4.429415216,201.2711829
399.5,4.431903207,201.3909072
400,4.434358937,201.5096929
400.5,4.436781442,201.6275449
401,4.439170008,201.7444709
401.5,4.44152417,201.8604829
402,4.44384372,201.9755986
402.5,4.446128709,202.0898045
403,4.448379452,202.2031278
403.5,4.450596679,202.3155783
404,4.452781144,202.4271637
404.5,4.454933814,202.5378894
405,4.457055876,202.6477621
405.5,4.459148704,202.7567945
406,4.461213842,202.8650181
406.5,4.463252944,202.9724342
407,4.465267828,203.0790374
407.5,4.467260503,203.1848356
408,4.46923323,203.2898391
408.5,4.471188207,203.3940576
409,4.473127666,203.4974848
409.5,4.475053955,203.6001491
410,4.476969509,203.7020601
410.5,4.47887683,203.8032279
411,4.480778424,203.9036574
411.5,4.48267685,204.0033451
412,4.484574717,204.1022962
412.5,4.486474802,204.2005214
413,4.488379575,204.2980425
413.5,4.490291518,204.3948346
414,4.492213142,204.4909171
414.5,4.494146924,204.5862944
415,4.496095256,204.6809702
415.5,4.498060502,204.7749483
416,4.500045152,204.8682361
416.5,4.502051409,204.9608392
417,4.504081298,205.0527626
417.5,4.506136706,205.1440003
418,4.508219415,205.2345559
418.5,4.510331086,205.3244337
419,4.512473226,205.4136404
419.5,4.514647096,205.5021897
420,4.516853906,205.5900681
420.5,4.51909469,205.6772935
421,4.521370183,205.7638707
421.5,4.523680856,205.8498058
422,4.526026941,205.9351127
422.5,4.528408424,206.0197751
423,4.530825004,206.103815
423.5,4.533276082,206.187238
424,4.535760633,206.2700563
424.5,4.538277615,206.3522547
425,4.540825656,206.4338532
425.5,4.543403078,206.5148591
426,4.546007956,206.5952819
426.5,4.548638123,206.6751283
427,4.551291183,206.754397
427.5,4.553964548,206.8331077
